Type;Utility Action;Utility Premise;Proof;Applied Action;attr;my_gain;highest_gain;subset_size;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast-quad = left_low considered fully.;MOVE UP TO ATTRIBUTE. Back to 30-34;irradiat;0;0.721928094887362;5;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast-quad = right_up) = DISTINCT;ITERATE FURTHER ON breast-quad = right_up;irradiat;0;0.721928094887362;5;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.721928094887362;4;
INFER;Calculate Attribute Gain; ; ;;age;0.122556248918266;0;4;
INFER;Select best attribute; ; ;;age;0.122556248918266;0.122556248918266;4;
INFER;Calculate Attribute Gain; ; ;;menopause;0;0.122556248918266;4;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.122556248918266;4;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.122556248918266;0.122556248918266;4;
INFER;Calculate Attribute Gain; ; ;;breast;0.122556248918266;0.122556248918266;4;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.122556248918266;4;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.122556248918266;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0;0.122556248918266;4;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.122556248918266;CREATE NODE FOR age;irradiat;0;0.122556248918266;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 30-39) = 0;NOTHING TO DO FOR age = 30-39;irradiat;0;0.122556248918266;4;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(age = 40-49) = DISTINCT;ITERATE FURTHER ON age = 40-49;irradiat;0;0.122556248918266;4;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.122556248918266;3;
INFER;Calculate Attribute Gain; ; ;;menopause;0;0;3;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0;3;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.251629167387823;0;3;
INFER;Select best attribute; ; ;;node-caps;0.251629167387823;0.251629167387823;3;
INFER;Calculate Attribute Gain; ; ;;breast;0;0.251629167387823;3;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0.251629167387823;3;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(node-caps) = 0.251629167387823;REMOVE node-caps FROM SPLIT CONSIDERATION;irradiat;0;0.251629167387823;3;
DECIDE;Add New Node;Highest gain has been determined.;gain(node-caps) = 0.251629167387823;CREATE NODE FOR node-caps;irradiat;0;0.251629167387823;3;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(node-caps = no) = DISTINCT;ITERATE FURTHER ON node-caps = no;irradiat;0;0.251629167387823;3;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0.251629167387823;2;
INFER;Calculate Attribute Gain; ; ;;menopause;0;0;2;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0;2;
INFER;Calculate Attribute Gain; ; ;;breast;0;0;2;
INFER;Calculate Attribute Gain; ; ;;irradiat;0;0;2;
DECIDE;Add New Best Guess Leaf;Subset could not be further distinguished.;classifier(UNDETERMINED = no) = DISTINCT & AttributeCount = 0;CREATE BEST GUESS LEAF FOR UNDETERMINED = no;irradiat;0;0;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;node-caps = no considered fully.;MOVE UP TO ATTRIBUTE. Back to 40-49;irradiat;0;0;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(node-caps = yes) = recurrence-events;CREATE LEAF FOR node-caps = yes;irradiat;0;0;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;node-caps  considered fully.;MOVE UP TO VALUE. Back to 40-49;irradiat;0;0;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;age = 40-49 considered fully.;MOVE UP TO ATTRIBUTE. Back to right_up;irradiat;0;0;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 60-69) = 0;NOTHING TO DO FOR age = 60-69;irradiat;0;0;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;0;0;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0;0;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0;0;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to right_up;irradiat;0;0;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast-quad = right_up considered fully.;MOVE UP TO ATTRIBUTE. Back to 30-34;irradiat;0;0;2;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast-quad = left_up) = DISTINCT;ITERATE FURTHER ON breast-quad = left_up;irradiat;0;0;2;
INFER;Receive Subset For Iteration; ; ;;irradiat;0;0;4;
INFER;Calculate Attribute Gain; ; ;;age;0.5;0;4;
INFER;Select best attribute; ; ;;age;0.5;0.5;4;
INFER;Calculate Attribute Gain; ; ;;menopause;0.5;0.5;4;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.5;4;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.5;4;
INFER;Calculate Attribute Gain; ; ;;breast;0.311278124459133;0.5;4;
INFER;Calculate Attribute Gain; ; ;;irradiat;1;0.5;4;
INFER;Select best attribute; ; ;;irradiat;1;1;4;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(irradiat) = 1;REMOVE irradiat FROM SPLIT CONSIDERATION;irradiat;1;1;4;
DECIDE;Add New Node;Highest gain has been determined.;gain(irradiat) = 1;CREATE NODE FOR irradiat;irradiat;1;1;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(irradiat = no) = no-recurrence-events;CREATE LEAF FOR irradiat = no;irradiat;1;1;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(irradiat = yes) = recurrence-events;CREATE LEAF FOR irradiat = yes;irradiat;1;1;4;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;irradiat  considered fully.;MOVE UP TO VALUE. Back to left_up;irradiat;1;1;4;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast-quad = left_up considered fully.;MOVE UP TO ATTRIBUTE. Back to 30-34;irradiat;1;1;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(breast-quad = right_low) = 0;NOTHING TO DO FOR breast-quad = right_low;irradiat;1;1;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = central) = recurrence-events;CREATE LEAF FOR breast-quad = central;irradiat;1;1;4;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast-quad  considered fully.;MOVE UP TO VALUE. Back to 30-34;irradiat;1;1;4;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;tumor-size = 30-34 considered fully.;MOVE UP TO ATTRIBUTE. Back to 3;irradiat;1;1;4;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(tumor-size = 20-24) = DISTINCT;ITERATE FURTHER ON tumor-size = 20-24;irradiat;1;1;4;
INFER;Receive Subset For Iteration; ; ;;irradiat;1;1;11;
INFER;Calculate Attribute Gain; ; ;;age;0.663532754804255;0;11;
INFER;Select best attribute; ; ;;age;0.663532754804255;0.663532754804255;11;
INFER;Calculate Attribute Gain; ; ;;menopause;0.00488616409184284;0.663532754804255;11;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0.189052668543016;0.663532754804255;11;
INFER;Calculate Attribute Gain; ; ;;node-caps;0.189052668543016;0.663532754804255;11;
INFER;Calculate Attribute Gain; ; ;;breast;0.00488616409184284;0.663532754804255;11;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.127156888450607;0.663532754804255;11;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.199587023189687;0.663532754804255;11;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.663532754804255;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0.199587023189687;0.663532754804255;11;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.663532754804255;CREATE NODE FOR age;irradiat;0.199587023189687;0.663532754804255;11;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(age = 30-39) = DISTINCT;ITERATE FURTHER ON age = 30-39;irradiat;0.199587023189687;0.663532754804255;11;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.199587023189687;0.663532754804255;2;
INFER;Calculate Attribute Gain; ; ;;menopause;0;0;2;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0;2;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0;2;
INFER;Calculate Attribute Gain; ; ;;breast;0;0;2;
INFER;Calculate Attribute Gain; ; ;;breast-quad;1;0;2;
INFER;Select best attribute; ; ;;breast-quad;1;1;2;
INFER;Calculate Attribute Gain; ; ;;irradiat;1;1;2;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(breast-quad) = 1;REMOVE breast-quad FROM SPLIT CONSIDERATION;irradiat;1;1;2;
DECIDE;Add New Node;Highest gain has been determined.;gain(breast-quad) = 1;CREATE NODE FOR breast-quad;irradiat;1;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(breast-quad = left_low) = 0;NOTHING TO DO FOR breast-quad = left_low;irradiat;1;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(breast-quad = right_up) = 0;NOTHING TO DO FOR breast-quad = right_up;irradiat;1;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = left_up) = recurrence-events;CREATE LEAF FOR breast-quad = left_up;irradiat;1;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(breast-quad = right_low) = 0;NOTHING TO DO FOR breast-quad = right_low;irradiat;1;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(breast-quad = central) = no-recurrence-events;CREATE LEAF FOR breast-quad = central;irradiat;1;1;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;breast-quad  considered fully.;MOVE UP TO VALUE. Back to 30-39;irradiat;1;1;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;age = 30-39 considered fully.;MOVE UP TO ATTRIBUTE. Back to 20-24;irradiat;1;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 40-49) = no-recurrence-events;CREATE LEAF FOR age = 40-49;irradiat;1;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 60-69) = recurrence-events;CREATE LEAF FOR age = 60-69;irradiat;1;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = no-recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;1;1;2;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 70-79) = no-recurrence-events;CREATE LEAF FOR age = 70-79;irradiat;1;1;2;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;1;1;2;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to 20-24;irradiat;1;1;2;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;tumor-size = 20-24 considered fully.;MOVE UP TO ATTRIBUTE. Back to 3;irradiat;1;1;2;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(tumor-size = 15-19) = DISTINCT;ITERATE FURTHER ON tumor-size = 15-19;irradiat;1;1;2;
INFER;Receive Subset For Iteration; ; ;;irradiat;1;1;4;
INFER;Calculate Attribute Gain; ; ;;age;1;0;4;
INFER;Select best attribute; ; ;;age;1;1;4;
INFER;Calculate Attribute Gain; ; ;;menopause;1;1;4;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0.311278124459133;1;4;
INFER;Calculate Attribute Gain; ; ;;node-caps;1;1;4;
INFER;Calculate Attribute Gain; ; ;;breast;0.311278124459133;1;4;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.311278124459133;1;4;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.311278124459133;1;4;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 1;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0.311278124459133;1;4;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 1;CREATE NODE FOR age;irradiat;0.311278124459133;1;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 30-39) = no-recurrence-events;CREATE LEAF FOR age = 30-39;irradiat;0.311278124459133;1;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 40-49) = recurrence-events;CREATE LEAF FOR age = 40-49;irradiat;0.311278124459133;1;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 60-69) = no-recurrence-events;CREATE LEAF FOR age = 60-69;irradiat;0.311278124459133;1;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 50-59) = 0;NOTHING TO DO FOR age = 50-59;irradiat;0.311278124459133;1;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0.311278124459133;1;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0.311278124459133;1;4;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to 15-19;irradiat;0.311278124459133;1;4;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;tumor-size = 15-19 considered fully.;MOVE UP TO ATTRIBUTE. Back to 3;irradiat;0.311278124459133;1;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(tumor-size = 0-4) = no-recurrence-events;CREATE LEAF FOR tumor-size = 0-4;irradiat;0.311278124459133;1;4;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(tumor-size = 25-29) = DISTINCT;ITERATE FURTHER ON tumor-size = 25-29;irradiat;0.311278124459133;1;4;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.311278124459133;1;9;
INFER;Calculate Attribute Gain; ; ;;age;0.0183107818200591;0;9;
INFER;Select best attribute; ; ;;age;0.0183107818200591;0.0183107818200591;9;
INFER;Calculate Attribute Gain; ; ;;menopause;0.0910910076037917;0.0183107818200591;9;
INFER;Select best attribute; ; ;;menopause;0.0910910076037917;0.0910910076037917;9;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.0910910076037917;9;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.0910910076037917;9;
INFER;Calculate Attribute Gain; ; ;;breast;0.22943684069674;0.0910910076037917;9;
INFER;Select best attribute; ; ;;breast;0.22943684069674;0.22943684069674;9;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.102187170949333;0.22943684069674;9;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.0183107818200591;0.22943684069674;9;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(breast) = 0.22943684069674;REMOVE breast FROM SPLIT CONSIDERATION;irradiat;0.0183107818200591;0.22943684069674;9;
DECIDE;Add New Node;Highest gain has been determined.;gain(breast) = 0.22943684069674;CREATE NODE FOR breast;irradiat;0.0183107818200591;0.22943684069674;9;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast = left) = DISTINCT;ITERATE FURTHER ON breast = left;irradiat;0.0183107818200591;0.22943684069674;9;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.0183107818200591;0.22943684069674;5;
INFER;Calculate Attribute Gain; ; ;;age;0.721928094887362;0;5;
INFER;Select best attribute; ; ;;age;0.721928094887362;0.721928094887362;5;
INFER;Calculate Attribute Gain; ; ;;menopause;0.170950594454669;0.721928094887362;5;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.721928094887362;5;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.721928094887362;5;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.321928094887362;0.721928094887362;5;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.721928094887362;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.721928094887362;CREATE NODE FOR age;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 30-39) = 0;NOTHING TO DO FOR age = 30-39;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 40-49) = recurrence-events;CREATE LEAF FOR age = 40-49;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 60-69) = recurrence-events;CREATE LEAF FOR age = 60-69;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = no-recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 20-29) = 0;NOTHING TO DO FOR age = 20-29;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Move Up To Parent Value;All subsets corresponding to values of this attribute have been resolved.;age  considered fully.;MOVE UP TO VALUE. Back to left;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Move Up To Parent Attribute;The complete subset of this attribute-value combination has been resolved.;breast = left considered fully.;MOVE UP TO ATTRIBUTE. Back to 25-29;irradiat;0.072905595320056;0.721928094887362;5;
DECIDE;Iterate further;Subset not fully classified on this value.;classifier(breast = right) = DISTINCT;ITERATE FURTHER ON breast = right;irradiat;0.072905595320056;0.721928094887362;5;
INFER;Receive Subset For Iteration; ; ;;irradiat;0.072905595320056;0.721928094887362;4;
INFER;Calculate Attribute Gain; ; ;;age;0.811278124459133;0;4;
INFER;Select best attribute; ; ;;age;0.811278124459133;0.811278124459133;4;
INFER;Calculate Attribute Gain; ; ;;menopause;0.311278124459133;0.811278124459133;4;
INFER;Calculate Attribute Gain; ; ;;inv-nodes;0;0.811278124459133;4;
INFER;Calculate Attribute Gain; ; ;;node-caps;0;0.811278124459133;4;
INFER;Calculate Attribute Gain; ; ;;breast-quad;0.311278124459133;0.811278124459133;4;
INFER;Calculate Attribute Gain; ; ;;irradiat;0.311278124459133;0.811278124459133;4;
DECIDE;Remove Attribute from consideration;Highest gain has been determined.;gain(age) = 0.811278124459133;REMOVE age FROM SPLIT CONSIDERATION;irradiat;0.311278124459133;0.811278124459133;4;
DECIDE;Add New Node;Highest gain has been determined.;gain(age) = 0.811278124459133;CREATE NODE FOR age;irradiat;0.311278124459133;0.811278124459133;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 30-39) = 0;NOTHING TO DO FOR age = 30-39;irradiat;0.311278124459133;0.811278124459133;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 40-49) = no-recurrence-events;CREATE LEAF FOR age = 40-49;irradiat;0.311278124459133;0.811278124459133;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 60-69) = no-recurrence-events;CREATE LEAF FOR age = 60-69;irradiat;0.311278124459133;0.811278124459133;4;
DECIDE;Add New Leaf;Subset perfectly classified.;classifier(age = 50-59) = recurrence-events;CREATE LEAF FOR age = 50-59;irradiat;0.311278124459133;0.811278124459133;4;
DECIDE;Skip Attribute-Value Combination;No attribute-value combination of this kind in this subset.;count(age = 70-79) = 0;NOTHING TO DO FOR age = 70-79;irradiat;0.311278124459133;0.811278124459133;4;
